Timestamp,Theta_pow,Alpha_pow,Beta_pow,Gamma_pow
40,2.4774774503343964,2.736396653953422,1.7417265868614547,7792.767421364333
41,2.721050472302918,1.4117769727579936,1.6834773369958196,7814.257547864657
42,9.210512801149338,3.4120581103726764,2.7298550188341726,7757.928054540954
43,60.198506179847804,34.872552237548796,46.28674177959111,7656.016943337236
44,6.032725589808376,2.651888489830207,3.6129225104857237,6979.289440966576
45,3.5474953010209207,2.4037684742022503,1.8290348591384393,6848.80128507508
46,1.8708185968637767,1.2588065911772692,2.406827895034279,7017.924159114075
47,3.694964053761191,1.1360227830413325,1.909328268481785,7173.822545712482
48,1.5744834830687786,1.2141471114304063,1.2262812025786702,7295.389274756068
49,7.573711491832558,1.5045768663509231,1.631828985923493,7662.676082159662
50,3.327153793980837,3.3637978377803535,1.2944999392793242,7481.263781759094
51,2.534107262771564,1.7358543496231458,1.571254787374196,7143.5166469062715
52,4.2062740446303355,2.293203245659162,1.3063671953778284,7216.245408337157
53,3.6880096817927903,3.175400500266538,2.3467850726493027,7287.383497665639
54,4.653247823862243,2.412338682312316,2.012283222916205,7793.300953821151
55,2.1163484517353135,1.0206728397947185,1.8432248018229784,7959.906143728738
56,2.4203382647561287,2.412079508780985,1.5801345265664666,7940.810667849724
57,2.672729058321981,1.4853926075929962,1.6815040260093688,7980.699824727821
58,3.585622479026726,1.8330229966568066,1.436857929199685,7961.782207784114
59,2.9041209527373466,2.024987160311485,0.9641724073090421,7960.326880853268
60,4.61303114143672,1.5512052837283337,1.3539381019424697,7963.408683233409
61,5.69015994018656,4.182893875668002,1.9099410972958777,7914.61834161961
62,4.070072208001741,1.334614623465468,1.913120343092398,7840.228829766115
63,3.8476025506115077,3.195898036935978,1.3309550000723371,7899.140563021417
64,2.1298455921885244,1.7514970383678714,1.1456341225020845,7890.16909696577
65,3.296488254229433,1.8980306999888816,1.1371128799384973,7901.927807850286
66,1.3981989212798,1.8012953252164918,1.560724489893876,7889.745258102823
67,4.246130907822191,3.3720334280016373,1.8890933509668801,7928.305371989935
68,3.0358521528419753,3.483546523773759,1.4751239189831018,7937.17153575822
69,3.122302519035944,3.5360722634030886,1.515386998677952,7939.449222648317
70,4.56251427344472,2.6564824619949086,2.072153124081016,7949.262395970538
71,4.588005095047409,1.6747375499348764,1.5704715213672842,7936.817773814321
72,2.3710382293557144,2.174142914320411,1.7649493148303268,7918.387673752728
73,4.550675398772632,1.7890158559583886,2.2353557129557906,7904.68382861208
74,1.423672700750685,0.6987073700894836,1.7200570755419289,7975.76213939926
75,2.9950144721399585,1.2697272059042453,0.9938031134388486,7940.846650728788
76,2.138161305488595,2.30605346683622,1.3947888567328381,7930.642534512146
77,3.277263458874799,2.418996390210998,1.767878551665318,7910.951663394063
78,6.395979180398264,1.3288168888012941,1.6811847346703797,7913.9941994134315
79,3.8716968394328877,3.0201984548974408,1.3166968115874362,7916.325661977107
80,3.636329512832782,2.0174460602357085,1.8320861743745076,7916.777592441462
81,3.922672794712228,2.2846185203055476,1.8142831197585005,7926.625660480532
82,5.399314013469235,1.557001006264045,1.5740011960442093,8018.277826127113
83,3.1523009905033046,1.2579783096861086,1.1669833805328764,8041.377555471263
84,1.669001739262644,1.6617838165501577,1.9334925752975116,8068.18808148488
85,3.1989280869129066,1.2403328236276874,1.330307629337171,8004.028029669403
86,1.836620041332835,1.722315694445719,1.2266092601832463,7994.19046744508
87,2.451298185411923,5.331150194511281,1.1510517369026987,8047.207496837028
88,4.047032584591722,3.604871931658286,2.565361171891108,8007.78324898537
89,5.0292550467711985,1.2972012257083627,1.1837255635747754,7993.786456731979
90,3.719672533454264,3.754535131945381,1.5840005015856649,8055.391701018291
91,4.0690934214191845,1.6000598247062103,1.527599892918768,7999.720146772945
92,5.580337610061996,5.18579726088416,1.4384632700415212,7993.114052144266
93,4.734855043637516,6.959847592611831,1.8251938758971948,7963.480097340974
94,3.335412550757885,1.7268448206476823,1.3174535555857987,7993.974455696784
95,4.794134743205922,3.378633078777901,5.159842154453859,7969.580113073579
96,2.5305890303924405,1.385264452849611,2.211543836551942,7899.965179768627
97,5.836586797029577,3.6988875263666072,2.1710897980622,7902.201457248856
98,5.178886514370551,1.6408425249572725,1.0656240933254186,7975.391680715023
99,5.961513981208844,2.20507208523513,1.933501771016268,8010.592365939461
100,2.9839250498279988,1.5563236951994526,1.1866434212803707,7999.6849247726905
101,2.4473148164658958,1.8711020076094969,1.334318461996572,7956.50164494019
102,4.018881148887181,1.1995748200137613,1.633495730517609,7934.269167562615
103,0.8612482824673168,1.0040099728739604,1.1422789212179068,7943.997412787228
105,2.043764274930773,1.8805826677910449,1.3053976749066039,7976.2405789519
106,2.644880114099415,1.8130884432063468,1.366177189630603,7998.0528575397375
107,5.166928682000057,4.85368626634035,2.692517670153094,7983.135090783811
108,73.87230515914592,3.2970252214531333,7.1855652800440195,7948.960880126743
109,7.056790084381824,1.4351137203032065,1.9223574587456076,7914.146157509449
110,1.6924947737306815,1.057290794006713,2.2012901940710847,7924.815896688663
111,2.453910344779971,2.107703535926985,2.1200874745705343,7903.986738426412
112,2.0609546015420297,5.001678595161474,1.7382300350203395,7948.506310339195
113,3.6549901817356485,1.6589503755837327,1.0617022634924795,7944.372049354064
114,5.510137374688385,1.5217794038862344,1.499490048434644,7923.731529920444
115,3.5663192210946684,2.3921969782071124,1.7802612533729363,7964.152748691977
116,13.995463148277604,4.118630762696913,2.653966003402469,7971.22609655928
117,89.86521174531612,14.048388551377087,2.1515511449100746,8181.135497606833
118,7.772751350246673,3.1674433863952394,2.5931508327598234,7731.616496692183
119,10.91232461615586,2.1848351583739323,2.7586186384023663,7920.856800273195
120,13.293075233489946,5.086206736653172,2.316395065679981,8990.210894273621
121,6.907314968412853,3.5342723454484943,1.9432104659996892,8971.396032594312
122,3.9122382997875897,2.385326001829921,2.1864706008641606,9027.632908677106
123,6.7519258485106075,1.4271752466907943,1.9370918464113438,9097.982162301061
124,3.631674344077691,0.9669141629859048,2.3067347678332584,9115.933910229312
125,2.992674519458373,2.156706729660469,1.4348779872082267,9144.086875323155
126,2.636228812429075,1.830773280147171,1.457988719598867,9091.287198996091
127,3.1079133437871036,1.4527018010070727,1.464902236588392,9142.754291652007
128,4.032781185998415,2.58873100843665,2.3099741383429944,9163.370971663415
129,4.539799525575675,5.584310341499198,2.3591612213109063,9209.452032938478
130,1.6820346968853155,2.317667721602793,1.2536612191448846,9203.696817984564
131,2.82737678519116,1.6335425656973857,1.2500304192796048,9255.447448541336
132,3.158322792057293,5.287109216252185,1.3194899147438248,9319.872094536759
133,2.986712082545272,2.1510634714569696,2.5318699299555836,9294.565404105439
134,0.9663075512543801,1.3219063617596658,1.3052812137307352,9204.725701810234
135,2.78064244470464,3.300242148920595,1.7208808627845669,9220.167751254641
136,13.4335219446482,1.9978725878997095,8.175064942355288,9234.686176806015
137,7.80539932869071,2.6598608567079984,7.739632319398725,9169.934145149578
138,7.763765069487318,3.0617454118956537,4.425017439405807,9118.9159717927
139,3.3429972985741268,1.4587081854305874,1.6348112989790309,9090.434761169023
140,4.076047281908495,1.5514498733299869,1.7966170733190312,9072.15828206914
141,3.499219057514286,1.655698496814596,1.7147179263937715,9048.097864427804
142,1.518678786168146,1.1593823104088448,1.9513684536314249,9053.150544809536
143,4.077074971243643,3.2851640692822683,1.3006043890526309,9031.473998062122
144,1.8200871217614898,1.1190369233150725,1.6248691048890662,8991.703392147292
145,3.071855250815685,3.0962406901107293,1.396944238850908,9023.48196409243
146,4.3880649022892655,1.5779820286688775,1.521521373160902,9030.723487779574
147,2.3116631097534177,3.823988544644723,0.7788234577924684,9019.29045999819
148,4.429898366725509,9.37122416700018,1.880732229976311,8994.926945557516
149,3.227320642348486,1.348942112438562,2.117001583617607,9034.966686764534
150,5.781082999623599,1.3473702553871634,2.014597943353155,9008.414984529252
151,4.873632650738149,0.8980540952378259,1.6051203328239347,8906.400174542337
152,1.9555787733861645,1.8604371443405494,2.2657450478186623,8974.122526146302
153,1.8933309958701903,1.6075648382714116,1.1393394068272666,8970.950791230836
154,3.2993096555629675,1.9170781245125634,1.3218949138365466,8979.947473398102
155,5.362565733684896,8.026766486329342,5.149438879599388,8981.796594178311
156,4.360786783837233,2.6324973353794614,1.5653679583277884,8984.960126714544
157,3.0515883024008,1.1228424024723882,1.9526797264968347,8928.056238798792
158,6.701818363739384,6.305785644844894,1.544762281066563,8859.150962979571
159,2.8539187478228243,2.0999657960180858,2.4118184092217447,8884.820916367731
160,1.9439064932104901,0.7907959059872727,1.660322319964417,8914.186269805989
161,2.877692146953822,1.1935097060638133,1.4134955722218074,8850.866449167617
162,3.288440072418645,1.8718611855698883,1.3172086919945898,8843.392527412805
163,3.5891757543484166,1.3822449798913148,1.2132332829740213,8842.254841326045
164,1.6914715542571357,1.569555875514808,1.8044577062831877,8895.12466578018
165,1.8345533858133063,1.7253863554670341,1.3626722858795584,8836.709547755094
166,3.2036906244196612,3.029880697432402,1.3970512270050544,8797.385425590208
167,4.374337672396331,2.2743141736117733,1.6926609436182911,8833.397829585345
168,3.0379350715328135,2.1809868849650003,1.5775059964829181,8788.99009005731
169,2.1782372138699744,2.7247274941362614,1.7648700776805402,8662.351404851304
170,1.4220136241410326,1.2217470193968973,1.3238712798255792,8638.494742884299
171,1.5387026615493549,1.6686819801953945,1.0495303692178906,8608.968833376859
172,1.2927350726200484,1.050840562425346,1.6600933177640735,8633.639607346748
173,2.0876911409064043,1.095437091633663,1.199783942002468,8626.950982069435
174,2.467263409831985,0.8770860354030948,1.1763555176923601,8655.86229375569
175,4.18167856247967,3.4240476730488028,2.588685862602869,8694.344221582085
176,4.144584603604615,5.514282575405412,2.2205226235500506,8663.950308136875
177,2.9738254649290483,1.9634560623206085,1.4767507213819788,8582.764339390313
178,7.100637077747747,1.951803461312518,1.4345942957941644,8653.703625321912
179,5.076851496096866,3.108850763599204,2.2601562910341757,8646.76136531242
180,3.909981744306945,1.1535845741080615,1.1771302971739082,8645.794644985162
181,1.3708904045165418,2.487341884214383,0.8140543697903223,8626.769632843774
182,1.3155509789208797,1.0916874803479513,1.0829056239521733,8646.055892174696
183,9.44476714543919,1.7216817552346975,1.5615399937106706,8613.29618229197
184,5.750316188219902,1.3313034520389058,1.1881487367204615,7930.823088811218
185,2.5638883142382225,3.253990612649557,1.9526602311241796,7668.266074952653
186,2.4422559421322223,2.016333073085395,0.9991234448489678,8061.461437944782
187,2.8817421446901093,1.561021033631944,1.3895596027723327,7976.540234219924
188,4.9226132249692505,2.1839371258578164,2.4367873174170676,7881.9579128020405
189,3.0738696373520793,3.098422369244618,1.3769274490164456,7951.856106831202
190,3.978770437430092,1.8461948819644856,1.267928247608724,7898.555819987727
191,1.4988033645122023,1.5178974846832578,1.2114338424894744,7934.12743062978
192,2.6314913517388128,0.8753088574774632,1.3279119798237233,7973.690402571903
193,1.4136127018097837,2.1741686993786287,1.2377236016411353,7941.850184303744
194,3.2537488342375696,1.3083727609074136,1.1763579341766077,7979.037241645023
195,2.5828838454357834,1.3189078253521869,1.6356451764765807,7994.956079210162
196,2.6535452385972684,1.454596858256679,1.5643549390543559,7914.968505919619
197,5.556973514485633,2.4952977644934893,1.19533748071848,7871.159799318986
198,3.36882859647335,1.5256900021985462,1.0095246442341517,7897.894864989463
199,3.1524140965137324,4.8210096652898144,2.4833877801429773,7898.227032876241
200,1.1896208015962102,2.587307944078729,0.7869101719730394,7931.350625839418
201,2.1948798766513495,1.4948443286037354,1.4756394928466035,7965.491571723623
202,2.251458611704385,2.3834541204077824,1.4609350904655476,7877.598023451418
203,2.2189563119531264,2.0533687714665483,1.8406849961521055,7866.5672814281315
204,4.622018191829688,0.6592889405118726,1.7554036840180118,7843.732033743745
205,2.751733241988018,3.3264939556432047,1.8917101532995826,7893.956835847026
206,2.9790106774939575,2.1793023804327736,2.1865283541147615,7811.026134716725
207,2.650438817999488,3.261148577791481,1.8910065589114662,7835.109791725583
208,2.642264727309037,3.5523231899850733,1.5921340690528287,7891.450097538171
209,3.779512848098485,5.29075950147018,1.6771949635683159,7873.640326160739
210,22.455497378065402,5.903312717972896,2.774387247804876,7713.100111320431
211,8.096266283354002,1.5677249834010536,1.8137662886447954,7530.853352760997
212,3.0265939456289117,2.874715070658712,1.4314647497772972,7728.685372290017
213,2.0514246214613476,1.6005534107564128,1.8019737259950694,7741.394661453091
214,1.7312656630958505,0.8343007099826107,1.9151841854652787,7715.365763260779
215,2.935025266644861,1.7797466323835194,1.5481409254945944,7778.173694311422
217,3.0511644948753673,1.4149931246253673,1.433160824831638,7800.6189115770485
218,1.6550866599069607,2.914319865456707,1.2682621421410858,7774.81646956721
219,3.876205021650637,2.3508009629286555,1.420680458075387,7765.869990587337
220,3.24005430353367,0.9259888920868047,1.3878425398832435,7831.202866080688
221,2.2136862586868546,3.3950833129478033,1.9242951621314388,7839.681004192887
222,2.9053508424178287,2.050662284053911,1.5528380138261664,7779.586539507242
223,3.446231025747678,0.7296227750575303,1.7318140056262714,7819.555496363584
224,6.917950176704383,1.8389412585955898,1.6673773402898098,7889.023708571965
225,2.375572174615086,1.0116706166892877,1.566119770851568,7873.113172899402
226,3.6812592592960716,1.6914654841249317,2.100193827759465,7896.506340924294
227,2.2477381197436004,0.72824558388771,1.5325934638355252,7965.691145961004
228,1.8836389103021707,1.3835454477342226,1.142380512157331,7947.201701247657
229,2.0970822894390144,1.7731104325284461,0.9494772209668774,7957.080639751944
230,1.8178423181151229,3.7741032637099927,1.3365443102591597,8025.917344983247
231,1.988166122938316,1.6527745070824889,0.9899576371259817,7993.9511282229505
232,1.8870142169687902,2.325365014462124,1.1687425180239757,7960.019363884754
233,3.440279198966665,6.006717092657914,1.3420899345045287,8035.798859908319
234,12.810843368210776,4.312578624347454,4.6184760891283085,8014.651218679719
235,3.9431772062797394,1.8093280076701144,1.1920089006378787,8005.053611850877
236,4.51622555907611,1.9871855217007839,1.4772261674280878,8030.127275688079
237,3.228218281252992,1.9733072047836868,3.215507995358201,8051.251584483056
238,5.802674254711036,2.8220528807584695,2.438688013091841,8088.639474158269
239,2.2257072850973403,3.19421094028183,1.2862806453313635,8035.054504370455
240,3.207667993842777,1.419182987911846,1.5756346824553846,8068.344257622759
241,3.3104163440799903,4.425541118462634,2.125561424543279,8148.941960366293
242,2.1336775776973465,1.121910865553187,1.6411899635177347,8123.205847298901
243,3.048336325668016,0.9344782121376143,1.0105582677046763,8092.8752345799
244,3.071678506599453,1.772569737863147,1.1147832035380425,8110.262497920399
245,3.2098615372589236,3.0973261156419705,1.8799968689363897,8144.898513558636
246,2.7422762428746443,0.928111234585252,1.3952371239595909,8114.827985933243
247,7.23070775581709,6.307671587475696,3.2087169322135,8101.646314812673
248,1.6829178515388348,3.5623878001241223,1.4655883420196316,8122.72223175505
249,5.98867126157219,4.225248912455471,2.3379790786694903,8143.86822102932
250,3.83179468627352,2.8606576709183584,1.6986462026740268,8127.189106894119
251,1.7195931942370728,1.0981135788939635,1.7522214655584913,8116.212274174749
252,3.753133132262173,3.7121485832643626,2.9052930584803107,8113.2807274554525
253,5.315346068899155,1.3307440485627817,1.5052737432814052,8093.479484328817
254,2.7380469816571864,1.3095021493157772,1.684768529758211,8102.579529697934
255,1.5494616964035284,1.8089073544254202,1.1374896332566216,8056.5136563829365
256,2.3820560879697577,1.9270829002065293,1.3179529940119594,8160.110705149602
257,2.7819949297456326,2.8735321638200597,1.5193479990871332,8165.494837694433
258,2.1286762002145516,1.5280349962257527,1.5313030032855937,8123.841270507211
259,4.666581456948454,0.9754381537865784,1.5807791633378625,8053.484745694531
260,8.647197897282352,4.083237583060438,2.51633766001659,8110.58160023073
261,4.320959569507094,5.590319560761198,1.980982830309801,8077.274249286274
262,2.0080715105374716,1.5571699793557587,1.7244187264967872,8048.848103595139
263,2.09993490397596,4.924735808622738,1.837908181847256,8024.627203500558
264,3.0821564212574937,6.365493197580516,2.2828025409052444,8054.781269935614
265,3.5938058201086713,2.777994538240132,1.349364086931658,8065.336190687693
266,1.9698324038391617,1.2530205007793935,1.0280619034431184,8072.590107801217
267,1.2971132085559836,2.0671778003103713,1.2105857944554796,8096.009479599524
268,2.8115344247154574,1.1334329413979642,1.5645057180344613,8106.268601957158
269,3.438275423343393,1.4899534182845906,0.8911478676332394,8087.7620497056805
270,11.465399021312386,8.966810836205738,8.326682534593658,8076.920518727139
271,2.410937489430397,2.250688205011642,1.1497756756294144,8061.95621933265
272,2.243747158532986,3.9761622707329813,2.7368908984515095,8136.748658458751
273,2.080811245030853,3.445027106393086,1.763679407400109,8062.881768590718
274,2.2963462160691273,1.376271186545224,1.1952036684971683,8071.569843507373
275,4.085248284510817,0.9102264879404073,1.0115822724438286,8134.377524175077
276,1.5719911300091338,7.914248394558842,2.301098377545215,8102.235198668178
277,3.619965409115008,1.3430090672200532,2.1178866740828406,8044.589031023713
278,1.7858205066101698,3.6565970774990717,1.106417428817858,8103.255311011865
279,3.7969502716847483,1.289736985923771,1.7417122281530448,8131.619892954601
280,2.8203096740282074,1.660426558935919,0.9300565756544515,8093.785023866356
281,11.230730973149686,6.535441793995035,2.950271382610829,8054.278197734089
282,15.208472739589288,8.595091537454792,4.167335439243957,8107.982702965695
283,1.9038144119244063,0.943420574630753,1.6079066553182768,8062.183811979634
284,5.1765273839013926,2.0827411887521974,2.1466873649782956,8073.029396614043
285,2.691785118115521,1.4864127825585969,1.4592066660688539,8112.698014501158
286,1.6274214944107364,0.9861266592602249,1.0639117044897846,8082.620140960485
287,2.090473132886885,1.0772276014604654,0.8109634519506606,8112.8160268670845
288,2.49670924305463,1.2011915162648874,1.4737927342985173,8134.459194099274
289,3.3409828564364945,1.8041740173682115,1.6962067782781551,8137.446870086701
290,2.160515412572965,2.219466399156262,1.8563077403405461,8230.826027009078
291,2.2981513026034226,1.14746821563939,1.2088282410643278,8247.715682238862
292,3.9604347504381616,1.7455139256468866,1.0053000113311306,8177.2239231752665
293,3.410635498484223,1.1582404660656767,1.4231305216249495,8191.967813111765
294,2.972797625732335,1.77532044741881,1.1904936771978705,8190.518601937671
295,2.4944900899820066,3.1433965209057644,1.279241618870729,8184.427661167764
296,2.403802272125856,0.7870121242873589,1.6261639463371642,8184.689473127586
297,4.967662853472599,2.6742697265402136,1.37403379997477,8175.392134812595
298,4.223163530736344,1.7955696687677807,1.5857539588402574,8122.127068532222
299,3.2125048754041616,1.3498536299746575,1.4928618959428217,8152.265074681274
