Timestamp,Theta_pow,Alpha_pow,Beta_pow,Gamma_pow
79,2.6653052496121985,2.634506321696915,3.463671024827603,2011.555387194122
80,1.316122682867606,2.66728069993424,3.625886865295952,2097.253785697522
81,2.889638573265917,5.377311786709138,4.245905091167404,2054.337913745239
82,3.014972343975411,12.822629258785861,6.190478749467584,2078.6043989739997
83,6.291331368304245,6.759336706784977,3.856151580584318,2071.4175299643216
84,1.7896021163721363,1.9575808705343505,4.32694990756753,2075.6477859297574
85,3.2909393812880703,2.2224152854174584,3.841791429175963,2084.163828310387
86,2.685112618829235,1.221684422969594,3.681777989828821,2081.328565750859
87,6.5506144313193175,4.329065510519388,5.439016296019028,2118.743917567648
88,8.925988306042855,1.9414911517846494,5.338212292709731,2105.7663679883303
89,6.206039474351374,6.52489553656935,3.378686499549252,2084.036986504678
90,5.245537300007966,1.8722342934455953,5.398461860181598,2108.899109268955
91,5.374536912453766,12.193903958475213,4.892931931068125,2148.8642298254904
92,3.4762315257407317,4.541613535500509,4.250745165260559,2127.654801121232
93,1.5502225503217326,10.200095103256148,6.107407000233806,2170.992476371489
94,3.688296381171388,5.729857651985881,5.80565029612242,2133.179000197974
95,2.788452558392962,5.259229055813429,4.01912714450615,2112.0609641062442
96,1.8648498696170284,2.4793775468007366,3.728899678749862,2135.2077705879046
97,2.0655479251209736,10.421490155176246,5.3614998475418645,2126.6504190357737
98,2.402223946887604,0.9789434540899927,3.26905299017321,2138.322161832233
99,3.366016020557745,3.0217122027795598,7.695543928312562,2141.561702078293
100,35.83346644694285,27.250874071007882,12.957375154324428,1943.4668426416292
101,3.724991666230824,11.921648504923091,6.5316734394428835,1619.8385464416997
102,9.931960098584446,3.9038192738188506,5.526635999306406,1626.7658596027104
104,2.8274033642671124,3.2072751676877007,6.729364612978648,1655.681496051909
105,8.491856496816691,1.6306456413045078,6.030077635497793,1714.5485214935215
106,4.318373644501603,1.84760081682306,5.979944185451305,1617.4210616001305
107,2.5295089314063826,3.7893940700731417,5.774141675795593,1671.6008583663934
108,10.400993279054774,5.339065453174503,8.934114629657618,1706.9710878434844
109,3.2577718853451585,5.361836573418048,8.915696114346265,1704.0029627228614
110,6.773812884591245,2.167586968019326,7.763802341408391,1664.518735316708
111,1.8324339430903231,2.1277380358755718,7.145777723379618,1667.408570101215
112,8.77720823860562,3.5554845112382076,10.437975242691211,1680.6479174560845
113,2.8704156048439087,8.51289643810038,4.790117186493706,1746.0448774822526
114,2.5290594517820346,8.151881105950315,6.935545152628001,1695.8354374064884
115,2.0717810418090434,2.525446839218267,4.116165712886335,1644.616451625244
116,2.061526741875178,9.920292658069497,4.56349131293485,1698.0583320432918
117,1.8001771739487555,2.2875325875989674,3.956841021436315,1707.9263426347602
118,2.980454835024541,4.968898618356276,4.629582809406844,1752.8126956805895
119,6.279151522973978,4.67040741873925,5.491254511578517,1699.2172515301909
120,3.641047253264198,2.8184666500990554,3.2029016818194003,1708.4988669071936
121,7.003738064529973,2.739708038366129,3.585313550783973,1771.384746706262
122,3.990895254574865,2.1327554283261287,4.652488261721492,1755.8811898055837
123,1.4516472083457912,6.998552103302209,4.83014287828901,1734.8305072610806
124,3.6194846982403437,2.4170967327111845,6.525955305641901,1811.1509655850286
125,3.224639934226846,6.6098152363730085,6.619814239378566,1780.8293662613928
126,2.390481844236971,2.302637104689728,5.3829962093620285,1829.4360664945764
127,4.352217853315852,7.67704424811509,5.358303886738028,1771.5437562069433
128,2.4523837599886864,3.4969061228383413,5.117348803055244,1813.1448434803046
129,1.5479356346274233,7.975995407361462,3.573037009265486,1811.023177594403
130,4.024454869984144,5.566521706935846,6.580194558123438,1789.32474352283
131,1.2122462116948363,4.568769435754539,5.639766810227143,1799.0212719891479
132,8.18847093669116,3.097655565105971,4.104001346580498,1797.8354481010088
133,2.1702772690632934,4.587436538003275,5.809387831629397,1813.8238705080876
134,0.9697795764714903,4.4023479723583785,5.7024364750296215,1830.8822578278541
135,2.046560669312393,3.787458366901751,7.329771751179392,1771.8716926463317
136,4.102486735768375,3.4734502671719336,10.990684426780442,1773.2319880335094
137,3.756131123721707,3.3720526808379367,4.932566621113899,1785.3146172213774
138,3.217847639181471,1.5654884660505017,6.319688363149987,1869.3404893657917
139,9.384611356018869,1.0086614848928337,5.524263074970664,1787.3479598259282
140,1.9728732572154823,4.0660790531633815,7.4083945521227434,1814.71615126371
141,2.8527753415738553,1.6369958467358852,5.283543743265786,1781.5127285196932
142,2.069978743091049,6.395918274343778,11.164852723428604,1870.032561560906
143,4.0893820075944785,4.395299951963087,7.683377757409981,1800.595460262285
144,3.6471787544897962,3.512325330961483,10.341568150531401,1917.8467203275782
145,3.3302053157272526,10.101557915154023,8.168711759739521,1824.8530063983794
146,5.198440638414162,4.9975290161126305,7.662037265427818,1824.0963847361165
147,27.740100049533574,23.114102682216956,10.635089874558037,1890.9019945714888
148,2.631146049951975,3.4185010865409007,9.503810470351109,1826.8149674663862
149,5.384760321893559,3.6989619816550694,7.5382536042036214,1857.1658579236882
150,3.3635684716536645,2.534109470963782,7.865388265524649,1791.8922465064234
151,2.6192681184912168,4.240469076199393,7.848492740670644,1845.1402205465013
152,8.853245906202595,22.187958593385265,7.610453220356235,1868.7902248678724
153,6.137334229291478,2.285982717060831,5.958740056943597,1869.7356488349737
154,1.9267883365799938,1.506655306518059,5.362113301064753,1875.489636832155
155,9.747310993852013,4.870289060623867,7.333704922754907,1877.0058160107894
156,2.362505575288596,2.1937639995939673,3.95554542469737,1838.808149607855
157,1.3023994863248585,4.6077407498539955,3.3835804957662665,1872.350592614367
158,3.757068285553403,4.169125645015372,3.5275205363612336,1856.494686359332
159,2.210723701981074,3.695388734392421,2.7461660926849865,1874.5934150500707
160,2.0088047089064003,2.5862197124729036,4.866084658081005,1842.5270809244332
161,5.122150484223612,2.0595656896175885,5.548950983412526,1855.3458279588408
162,1.6267868115953055,2.6153735826023166,4.229237548610039,1923.2985499998947
163,2.2537742990863214,1.8663969948476655,2.8151521228387466,1905.049526348466
164,2.7033087521995176,4.901969997208834,3.4873086993056606,1922.686373686049
165,5.112855125739532,4.62681856675288,3.962327756906972,1909.6685410330372
166,12.60233509352053,5.743087437970713,11.010405148870404,1951.72707949682
167,42.42884604379445,18.50532025591755,13.440316011864944,1736.306811615571
168,4.222486262656343,4.24562433491479,5.308683608451426,1837.0551246965279
169,2.6619752990581844,2.906885950843811,3.6262265462957615,1859.3690024042814
170,1.9954123550265441,10.12840911720813,3.300403627350088,1856.482155064766
171,4.235215140397663,3.410115310549063,2.39288625399693,1890.0496180360753
172,1.384650763048331,2.1048115651207344,2.362312996340623,1886.7746186897525
173,1.3454675140058137,4.7051093493038945,3.376765414963694,1856.6990686915108
174,5.368977771103415,3.2812871372163297,2.6577078038798967,1893.872627162574
175,5.610400144963847,8.81697381825483,4.814164698391699,1868.0020440579972
176,7.701859846714938,5.24455716188613,2.662567366790414,1861.859093355644
177,9.892502694947643,10.12183736889662,5.172727290200151,1877.5918963754873
178,9.69252780244054,8.447897158041522,4.212960784517896,1875.09097029556
179,2.249361672118333,8.552468224747548,3.133158082981768,1886.7968730464536
180,2.958189235299665,2.079501295555546,2.647478149276155,1901.146253944723
181,1.7584564457290919,5.025682773001925,3.8335654834784405,1866.1450886673294
182,1.48712990143471,3.291090721758168,2.7914852068677547,1896.2461803019082
183,3.271734172257539,3.6215801506205176,3.185782192488341,1891.6912030686585
184,2.100801414461482,2.9545614043122534,1.8151854169520445,1875.5367998803792
185,4.634011854911048,4.8313669202150855,2.905163729246019,1904.119726593451
186,2.1786954908817426,2.552364764278388,3.065742093445792,1914.4976162425087
187,3.504109778990078,9.64121576055394,3.9090134044587495,1917.127195060444
188,1.8184802284253991,5.036281560669664,1.5147907072563087,1904.8232062548752
189,5.543769757135538,6.412552340555152,6.136201232633867,1925.1279633789395
190,3.143524102603987,2.7466897493568068,2.0289592669483745,1930.8627171399853
191,1.9241479998883495,3.692145628638527,3.111165726360374,1949.304241003704
192,1.713119591613042,2.775496817918167,1.924203655139255,1925.3408379783907
193,1.3691482026133182,1.5364805767018566,2.497949727566703,1918.4516997084866
194,2.5031966693661216,1.7309209886988235,2.834576026941342,1936.1816297481366
195,8.602171364319465,8.015009622190814,3.542698249479442,1939.266059162563
196,3.4102347332881386,5.780727752709989,3.59393258555628,1953.8088787862844
197,3.5185068790855833,2.130596056521971,2.323865092633571,1960.747779256393
198,7.257959731498948,5.669739905650742,1.5315240195732411,1942.2460066741573
199,4.145325298663256,9.270673786015417,2.758370348244772,1942.6104682825658
200,1.1425845129542946,8.816982363243119,3.929504756410884,1958.094794371456
201,10.21540049553149,12.328008398652441,4.8264859382126755,1970.6594330545413
202,5.030321943911165,14.787559724289666,9.90708734209651,1951.3299173018218
203,5.992773408312845,3.6121947281707185,5.178803324734459,1971.7754687946233
204,1.3938520920216875,11.990740158476983,3.7559329192758577,1971.226032133687
205,2.978258877069009,15.70157501367586,3.375752885817449,1943.3926958967631
207,3.583069567034033,3.200201607654929,2.6928382814468588,1978.7966694585655
208,4.276632035394674,1.5718694427752637,2.8568704293509835,1928.7439749897012
209,7.287329801007488,1.576986207614453,2.8203096816454662,1947.6696730620486
210,1.1801277159663315,2.7714429274746712,1.6598702348335548,1953.3469589199676
211,2.880474636854215,2.6192681065733403,2.169540206078658,1956.69235173066
212,15.438031064676526,2.1906080966133428,2.6912047227441,1973.992346915768
213,3.931437356718628,3.297030049506079,4.016330877697989,1958.4145715009324
214,2.9747484753472375,4.219734336855816,3.0171993029907234,1949.4375993088731
215,2.9025749461218653,4.352515213765732,4.361679555290937,1934.565052969222
216,2.300073989602201,6.923167862722037,1.7943652159603547,1956.6751214177423
217,1.6711998644156714,3.847449519935108,1.8006672281980682,1961.025580148083
218,4.6613569607846195,2.973937885391106,2.484787000390777,1964.365446218575
219,4.687379852029354,2.7969177560083605,1.9964747754849899,1954.5171691191701
220,2.0357524074411883,1.6038864459207023,2.1666987426429576,1983.290000253898
221,1.5209119357799854,3.1065878421904256,2.6290366659241036,1985.6728974640264
222,2.2253253723180793,5.318450004301117,2.7231467575695794,1989.3919632470333
223,3.8688167479698365,10.885079947243428,3.4017350723042847,2024.2161311685718
224,15.239343062214527,15.442306546180596,8.24890122542091,2002.3497428993562
225,8.960221033138378,4.06204477051512,2.9863754066221206,2025.9556641394238
226,6.161883952164813,1.8883813831676604,2.7757712996031514,2037.009700703692
227,5.401484751019532,3.4269260403705184,2.580922285422891,2025.3903877436978
228,2.5678722014404376,6.496939732979772,3.8989621826194045,2003.8035822016413
229,5.173016533002932,6.5490078485283645,3.9700459975506495,2035.3266113206348
230,1.8575042804223885,2.4321512889042114,2.9664531715902682,2035.7941303410107
231,1.2927348284989975,3.7718319796099764,2.451727276551205,2034.6206824736892
232,3.5364380384916516,1.4534040839954243,2.3162629745471155,2038.7463816202367
233,1.911588890840439,2.853242434972723,3.6520088252266825,2045.1268743740677
234,2.508061933352377,5.737000794706819,3.113882776983933,2057.632815759218
235,1.4978501430591358,1.3979877795629376,2.959799250333698,2043.6658937227976
236,1.803956649435633,3.572372397823747,2.433398967850035,2053.2527507929353
237,9.162560906681978,12.7104895774375,3.6858599115287,2068.0749991329376
238,5.665858531856964,9.617273327720497,4.679446818227585,2038.9166088068828
239,9.494841336542297,2.2166607784560277,3.128774574272368,2039.8668907790945
240,2.0603644110804855,1.6554447686459741,1.5911453665012343,2069.9729242279195
241,2.185028283535521,1.8544660891910125,2.048123786243906,2044.2203154839663
242,9.888717887033764,3.3906241437209914,3.512628428917979,2035.6640298396326
243,10.18096757272636,4.921482967949217,2.903909224208729,2053.7748549062453
244,3.050815120983228,9.229588084419323,2.315922940825293,2068.6587044417133
245,3.1829516322732716,10.699419007997657,1.9496888308321456,2067.8969615136953
246,3.3071463890618475,3.3068671739311273,1.8167746523667587,2086.8096465952617
247,2.608926438172382,1.739319373142863,3.098022273140596,2131.768809639164
248,4.384017385556564,4.1397917660755885,1.934222705724715,2191.839316553336
249,2.5417837286896563,3.4739216470182543,3.2694717536374256,2191.247301015465
250,1.273460927629208,6.112360725868047,3.175016238670764,2198.430176022409
251,3.904161406404374,11.172249968310926,2.6319436219185186,2199.376909917303
252,5.245409705763896,0.9183873915730861,2.4539670794379616,2194.9680879928596
253,2.6285663607111194,1.7951682676447545,1.599796317534486,2207.103919120567
254,1.7731730508311863,2.495501755612589,2.6737385418828894,2225.402358968963
255,4.475683046881606,2.3669185482855846,1.8023624054749219,2225.336228784898
256,4.160253873184015,6.343452135831843,3.6649817426252054,2242.857440193313
257,4.033881147497338,3.3711825378126035,2.0222795101898656,2248.602510003785
258,3.254994630950377,3.4611262036723023,1.9060380832793704,2210.2613911403496
259,3.577807808671689,3.620242190318491,2.4408961315515247,2226.0354838376247
260,2.5584240113826837,2.513282332834686,2.467614776613491,2234.7274723238993
261,1.7821971192215325,2.482990272196359,3.4672387955712267,2237.699606265242
262,2.416096739203574,7.177046643306106,3.3102688959636803,2223.606977982578
263,12.195450260712587,9.682682031407953,6.541940254914573,2216.361174406563
264,2.4128936445834217,16.550842650335266,4.156359725129729,2237.9163070028767
265,3.0315704999126316,2.4904188395342635,1.9449510785925517,2263.5644628911286
266,2.439052126786269,12.51074391033959,3.605705244684932,2241.3282901057682
267,6.499569804860833,6.192161537340942,2.5749700580247827,2223.892076945372
268,5.031441665848559,7.759725868519702,3.118564023579638,2241.713525533164
269,2.995598444834708,3.718763908926145,2.2531516107989864,2251.5889240909655
270,2.531007686434412,3.3058680150909434,2.4228025126125536,2237.9842205189425
271,2.0324427388700546,3.1108112639980208,2.489421386337108,2207.7043626440327
272,2.414338426435293,3.769174097742098,4.249992256071183,2210.2396013210514
273,3.696306337224309,1.4999593392636932,2.75868361322732,2228.0090044014087
274,2.8834043810058945,2.9790772035489796,2.263437233507577,2223.4677174873514
275,3.013221311297476,8.987120465802967,2.5637867744106817,2239.4421254456606
276,3.5341315888394185,4.622139815592997,3.6782032043509187,2246.2583403195986
277,3.278451323750639,2.311715160154609,2.4264918415923686,2228.542719828625
278,5.964540275546169,2.5705790737954275,5.594746963042685,2223.995729946244
279,3.157573914692095,0.8195846137592231,1.5827308922761265,2220.809545541936
280,4.168812384401081,3.3570587815895303,3.124881173387818,2252.3311097773294
281,2.162188929705896,1.4049318364588979,1.4187624508500705,2214.721555041382
282,8.693139765728255,3.1552973053586,2.6479216688207923,2213.6955979705353
283,3.976768446205457,4.109934508997533,2.5807437738535564,2258.4931605012985
284,4.232017139972444,5.130818414697503,2.568958275308158,2249.3473345988314
285,8.36009642733902,11.847088387912718,3.142899561067984,2243.2199951158436
286,3.786631453157791,7.83165544258005,3.4843563356012424,2292.994663218561
287,5.694833460531028,4.593786918335048,4.547485455477607,2308.267882872991
288,3.835044203060184,4.5018196299186455,4.034043149924428,2316.1583727458487
289,3.318172898198244,3.2120573825198324,2.7054486927198047,2322.5555794209777
290,2.737767806747018,5.192226909761713,1.891435399464134,2302.9926022346813
291,1.9622431913390534,4.109251814551345,3.063513865746908,2296.059932144214
292,7.108397380204531,6.422196416075818,2.6514327378522102,2305.5800481387487
293,2.278363382028119,8.122501844525349,3.3751676988679686,2323.135285315288
294,8.637528445274125,11.0029198544972,3.355837654583557,2314.1692992691583
295,0.9043506421103128,6.564925664487672,2.076944245786722,2313.8469787328627
296,4.473303646960838,3.5591855480219703,2.197776144583938,2326.635705962287
297,1.5387698948798554,4.007051842287277,3.1824789661919173,2329.672503340981
298,7.036235374989095,15.48042506229662,3.6411615980250676,2355.2116017607123
299,7.0981199465439495,5.847850867475612,5.03852914196801,2351.7357502893487
