Timestamp,Theta_pow,Alpha_pow,Beta_pow,Gamma_pow
0,1.6912750860846935,3.002618587648755,1.84899669860178,1499.1659790620456
1,2.107637400840887,3.760952151815111,2.663436642992536,1514.3727676623857
2,4.307909052902342,4.686982586774019,2.772762109954437,1510.106269378268
3,2.8797279106380618,2.8648783547776593,2.6496716998495566,1512.7692182525827
4,1.2670454521607475,1.1615761825016673,2.8439726643766656,1515.0163950288122
5,4.462082629753561,2.072132861452415,3.237229905825917,1508.2818597515848
6,4.250378768287828,2.2025416471671395,2.3544223376245403,1515.5388845362613
7,6.836882049287947,5.552587732433276,2.423871064400849,1522.0462394136775
8,3.972490600722776,2.404824134830052,1.8235648888459068,1506.2876453039235
9,5.569334680287342,2.8913332412408246,2.562793691168582,1523.8906491892315
10,10.996979546701589,2.9706853065736527,3.7950923045219995,1536.6136084061286
11,1.6912844556849338,3.324324822702962,1.8079901413023949,1525.0956900312683
12,3.604325925374912,3.157559758223789,2.937540204792815,1536.1047943982135
13,5.917040318331402,3.889487433644275,1.8941114014972444,1536.8698280406616
14,2.705333487243498,2.300309724587886,3.1251359171004593,1555.1012846459307
15,5.11211463004246,3.1408358785970107,2.2132455829297566,1551.156891083513
16,1.8998262846692817,1.7158617449114753,1.8193607506694238,1549.9731989742118
17,3.0759984122084765,2.040627467817188,3.2157511404529044,1520.6819581351544
18,11.94630701417579,5.52381326695828,2.795420971869206,1505.9646184511325
19,4.157441602546342,4.326977402724145,2.7021491932060426,1541.28139525452
20,3.07445191951693,3.894630500690819,5.184781047268061,1521.0553402202006
21,2.393767789306552,6.491680421107452,2.8708068094296904,1531.2943996463282
22,2.23326804584358,3.431219719811814,3.104835674941625,1527.909428681241
23,1.994167370016967,13.298369266375978,2.477292698482662,1522.6625045678268
24,6.585521174226132,4.561513974595355,3.3283211577110743,1530.689109517515
25,21.772023252767305,6.097985560406851,3.3040896923738017,1521.820709204455
26,24.005596421748386,14.314592539252752,3.0338278607220706,1529.776682002465
27,5.193846382180855,10.241319768953824,6.063624556357147,1516.7120849109517
28,1.5479259373192837,2.3880405142830208,1.6173965735517455,1520.4730409895787
29,9.506316336498532,1.5408356194772301,1.6803044057056855,1513.40393661905
30,4.728503088342416,4.411833358247552,2.4417200466966604,1515.7083269311938
31,4.204283875544361,2.251524224787179,2.32032620447927,1521.3546780916763
32,2.8524348256130896,1.7461580663453693,2.5463664683467013,1529.7742640731517
33,3.372104789729772,2.890602324659013,2.4789154550584387,1511.0037897614307
34,1.8973689878796591,3.3117223833898173,2.6015349913527626,1515.5106564838045
35,2.077686136064723,5.352498104215984,3.37322871015323,1511.038900693989
36,4.524942004724988,8.270886293324097,4.967726795963267,1531.4437337517434
37,1.7859258330686074,3.383716702291487,2.4202133209228474,1544.624420907137
38,6.936337751335273,3.16703024506518,3.8078119400129684,1611.891852007136
39,10.368730775613876,4.399833015025019,2.3149294577648494,1634.7433538808737
40,3.89252218575698,5.351389155136479,2.1053522919861334,1613.1868580514774
41,6.590052024549159,2.2913749006456903,2.8675736559523783,1628.0794353945041
42,3.9360079142392785,1.8271096584331974,1.994929622551144,1640.0326107013293
43,1.5126116130685916,1.0099334677248448,3.2769885548568105,1648.0909068564276
44,1.6812605547377792,3.038001487170823,3.609054475820497,1651.5816511012079
45,4.895090926347523,4.939208985782882,3.2260886035588343,1650.4464531534495
46,2.6436128612485232,5.009703495215021,2.9240069774238573,1630.7588662071253
47,10.533405248058468,6.541789133679139,3.3863750276383664,1649.531526142162
48,1.6040734987725578,2.8425846569227553,2.1607676699621132,1648.216443169666
49,1.9957701308161437,3.463950794599286,2.798969908841632,1629.9747136777448
50,3.669587885171549,6.466092925200643,3.088601107569435,1628.8985678410922
51,3.147072748042105,3.320079969102743,2.3520185606161252,1637.7113396765371
52,8.112777875672839,8.117944078135586,5.557318386933904,1674.2918958038952
53,2.3891948183666067,7.193645716339895,2.5833942434137387,1676.9484099595843
54,5.8164838085902,3.7717692505644314,3.920038973599762,1674.5120911688205
55,5.459074422809552,1.030845256931139,2.225228381713772,1678.5570163325522
56,16.73917381162767,2.375280649536917,3.301603962438816,1665.5359013582834
57,3.2001985331302554,3.3958848892554467,2.0933830032493184,1678.4828617724513
58,1.9374930134375226,2.200815963387489,3.859796847555798,1673.3662779920214
59,4.845310065922497,2.48265261848196,2.372103610983549,1670.2497043576586
60,3.698411993128945,1.6966610270421778,2.219062325120553,1680.2810852347075
61,2.0910566088077247,1.5164541062222372,3.638458716850612,1688.0531279086706
62,3.2568816841534045,1.8621677821160634,4.652570765985997,1677.8687008466381
63,3.6916710334868035,5.697482196972689,4.284597157241173,1680.1185857519092
64,2.2980343086274244,1.3567487927804551,2.911647683084105,1715.138271599513
65,1.311513771978387,2.6109466262801324,2.637417257560169,1689.7320004455455
66,2.057811123893496,1.1307522797121325,2.3326917041530666,1700.836304671918
67,17.171601479427117,6.761347892791007,3.2268306591378177,1677.5990111316517
68,1.8420376384055943,3.0052486929104263,2.197589312595699,1699.5250625113113
69,9.198354050720898,2.375045028581934,3.4807150447477295,1675.5608660389148
70,4.264268209945403,7.404636353603642,7.118503141815989,1813.743056301368
71,1.5979020455846387,1.4877226677895843,4.774403166802694,1867.0942992538276
72,2.735224428671629,3.0194465882012778,2.8005564246169357,1862.8598408726027
73,1.6062646316693927,2.3171681653980474,1.5049830977576517,1858.5565850167939
74,6.900834942681223,5.246365514976188,2.114190087307858,1710.3331963302585
75,25.237311340865947,3.4721094927402882,3.3239584660161547,1721.4478699279543
76,22.762792863932034,3.628022695621005,3.7662440450787664,1673.4743930712546
77,117.40036960826569,13.530531803275537,6.061775091317269,1684.937401510979
78,133.88431815058829,11.361899676624812,11.3421119068318,1643.1909347812484
79,5.0584135250104945,4.273016174346182,2.598638808730584,1763.4458820349892
80,4.102333590125525,1.1930326576745514,2.5855728124461774,1713.2183184162996
81,21.458213613532248,2.7035708624519024,2.214152240454465,1680.8116395448242
82,39.94144857919015,41.957416974340696,5.202878293856552,1714.1637147238469
83,65.18345619074853,3.9166411992949914,3.346845016386514,1721.3742153874005
84,5.2663986587163585,7.886550620333692,4.253288854823751,1713.0307296531337
85,4.192859026463442,5.008679434607121,3.8172625348666833,1735.5301764145636
86,3.244566856769341,3.0094673825806955,2.1337148230851226,1742.2774733705937
87,3.521803315341864,2.061663263650173,2.4367547917215857,1747.3034760372561
88,2.5454763788022685,1.787958900236701,3.0342375631860916,1734.609367228335
89,2.9750910492603713,3.548382285802741,4.79232864286848,1748.3434318773238
90,1.5782429992304756,5.7699789995402275,2.164137052916849,1754.6446311917525
91,8.059047802058227,7.127320474348049,4.009090548359739,1742.6352132542625
92,3.3281255485111587,3.4242030400004686,2.3656168962290702,1728.145114246252
93,4.349740180177028,1.7767077376991671,2.4813050437784487,1737.184771179061
94,13.524525630956193,3.625165518698512,1.7290233748881743,1758.4759005732753
95,4.700549160924861,4.023087132916081,2.6255251753401203,1726.8913179555975
96,2.8571905116987395,2.23383622413287,2.996784694040865,1770.8098239343606
97,6.518490792721883,5.147785211481782,2.0575518810864244,1759.7505078504937
98,1.3172052469983648,3.8522524713678843,2.411361761781057,1748.2914651838519
99,1.7292679108374773,3.6554980440970075,2.315840970003019,1752.4695563097457
100,1.7986742929300654,1.4736812741075869,1.8187339905563351,1765.1389674132527
101,4.573664459518385,5.250145078705076,7.516093353776531,1752.093400742861
102,2.418158078838502,2.784304404993699,2.0543877481157415,1739.5771771647223
103,2.4671473501204466,2.983685965023181,3.1217957335835202,1761.5778663228184
104,3.6012305798522877,2.3727216919744585,3.780223957243013,1762.9603607333254
106,1.7475059527790913,4.487253014772436,2.1032447609068563,1752.8945484610258
107,1.6974008882155829,2.337812683741424,2.9060248033074654,1790.03836528517
108,4.4570429014821595,17.752529921781598,4.840010177143579,1768.7394028795065
109,7.60974608267087,27.447698943186346,4.19277557146387,1773.2873755932478
110,3.185103922636072,14.491241417785515,3.8453518747243445,1780.3575853449174
111,4.33359758457538,10.292914919486382,3.7747112054528666,1778.2958087182628
112,1.6985996264757521,12.506027083957061,3.8429625693464606,1774.5055161914731
113,1.5279516944531195,7.636275316973585,2.194906954785554,1780.2957595239484
114,1.8893431897132806,1.7711249625993708,1.8509483532800775,1801.4125711806641
115,3.210677756270364,2.345272260540382,4.133819062680009,1791.1655837906624
116,3.1472830976541406,9.39591849110055,4.3026486258036805,1774.3839279631507
117,16.588364151598054,14.230010262533982,5.3173056660792675,1790.6400053352218
118,5.706362857080684,13.648957896494636,4.16705902884546,1769.9234742511098
119,3.485657277902348,8.775386347977129,2.8361592858769,1776.5229219559235
120,3.7876059424834745,6.25163682154619,3.0412710779900567,1786.537456136058
121,3.9918809583184283,12.033487139307475,4.136203186974832,1796.1409149393146
122,4.7414535326370615,10.674436089638025,5.774113083265537,1788.9379449870041
123,3.7084721499016147,7.03554561631163,2.6451095551969734,1785.4400832886697
124,5.708543496617774,20.374317730106373,7.077296421729937,1779.4395917668164
125,6.300408158784367,11.632593597238055,3.428748607833704,1797.587710589025
126,11.272537365898362,6.635214638924444,3.842891151450983,1799.3185411797713
127,2.958071154906208,6.240521220686558,2.6027396391591178,1797.360144823662
128,4.795351989164052,13.922992084492527,4.272375500444427,1789.0469308622448
129,6.683219793747707,13.715407088612043,4.02005085494304,1792.8435674464417
130,21.072991647992186,3.809078046452873,3.629380094620491,1775.4749810596368
131,6.60573758706397,3.2894035833424926,2.821023454831132,1794.6481192864583
132,2.303096225339409,6.156384341400345,3.651929836277669,1802.5468997226435
133,7.660071016145025,1.6520947859277033,2.774804436589563,1790.2118308960287
134,8.298271657176983,2.1730112175709553,2.4492956116309337,1767.1250488554792
135,1.814775533256615,4.032598366433003,3.364237504002178,1800.200366848601
136,1.2944724875112954,2.1827024397733483,1.6772495683839364,1795.9331213352107
137,2.313790616353841,6.516767490097168,2.229224183232692,1818.861795143018
138,3.348010583516036,20.204973698923254,4.541504672508713,1796.0616904868982
139,4.745426930084784,15.436818151861624,2.8781441737622875,1778.5846388074237
140,6.883394728265876,8.609756380428605,4.323279924506041,1790.9895310571198
141,1.294322458246285,11.576149477388372,4.763066782178651,1819.741591123093
142,1.6482443252762922,8.733466974341338,2.6055130053640623,1795.3852944257228
