Theta_pow,Alpha_pow,Beta_pow,Gamma_pow,TAR,TBR,TGR,ABR,AGR,BGR
6.87153866974093,3.1688471216708796,6.26073342025794,216502.11264436998,2.168466450384544,1.0975612932993761,3.173889892256264e-05,0.5061463104973289,1.4636564433327639e-05,2.891765509254834e-05
4.918814893702776,4.003690456756625,4.073370613667462,211456.76790717026,1.2285702271017949,1.2075539793012149,2.3261562835681575e-05,0.982893735061318,1.8933848731265247e-05,1.9263373095041707e-05
3.4402224680596047,3.6962949533670133,6.732439948625392,200698.79286908673,0.9307218475424565,0.5109919277871937,1.7141221523457883e-05,0.5490275415114116,1.8417125985297078e-05,3.354499472758103e-05
3.5263999940725794,3.239903685089678,8.037227207287282,195939.0539660595,1.0884274153893472,0.4387582810742521,1.7997432990992298e-05,0.40311211833753885,1.653526246814937e-05,4.1019016089969934e-05
4.906165498682895,3.061912261877132,5.886535623956252,197056.91309163006,1.6023207326244964,0.8334555011807666,2.4897200619404623e-05,0.5201552249877096,1.5538212863678445e-05,2.9872261427433684e-05
5.120548706764335,1.7444955552842831,6.036876682612143,202515.05871625888,2.935260391609247,0.8482115795926256,2.5284780002156123e-05,0.28897319706876035,8.614152282514814e-06,2.9809519948194717e-05
2.78033327828469,1.794647886754641,5.235033762769578,214816.0317242815,1.5492360918288643,0.5311013078956274,1.2942857457926023e-05,0.34281495938341155,8.354348008150944e-06,2.43698467044061e-05
3.645248368155041,3.814251661367102,4.945713392760117,222032.75336532033,0.9556916249329267,0.7370520850422129,1.641761547746675e-05,0.7712237565061234,1.7178779272674896e-05,2.2274701897799357e-05
6.726101981175437,3.9570754902537173,4.2680216570972656,222283.13337665098,1.6997658997767002,1.5759296745813474,3.025916487229957e-05,0.9271451290959413,1.780196018538479e-05,1.9200834504457215e-05
3.2276663606955607,3.413036019748389,3.9889754279747858,220693.23893657388,0.9456877519076128,0.8091467142313925,1.4625125700489519e-05,0.8556172083218866,1.5465068328301976e-05,1.8074751393363694e-05
4.148984709795632,2.205581801092158,3.8894014821091285,224729.02046127574,1.881129372640426,1.066741175700313,1.846216701910364e-05,0.5670748600363376,9.81440579665684e-06,1.7307072642980402e-05
16.22000516240254,7.69163430858571,4.104302678976968,226031.69623371784,2.1087852739302906,3.951951508226853,7.175987010968133e-05,1.8740416850793558,3.4029007598264115e-05,1.8158084672926132e-05
